t,x,y
6.933333333333334,0.40883017567397206,-2.5068919531656295
6.966666666666667,0.39533487889250507,-2.5109405422000695
7.0,0.37239287436401125,-2.5217367796252432
7.033333333333333,0.34270322144478405,-2.5244358389815367
7.066666666666666,0.30221733110038307,-2.5284844280159766
7.1,0.25903238139968865,-2.5338825467285635
7.133333333333333,0.20775025363011412,-2.5433292544755903
7.166666666666667,0.15916718521683304,-2.5500769028663237
7.2,0.10113740905652513,-2.552775962222617
7.233333333333333,0.039059043861777054,-2.554125491900764
7.266666666666667,-0.018970732298530746,-2.5554750215789106
7.3,-0.08779674588401243,-2.556824551257057
7.333333333333333,-0.15392370011320067,-2.556824551257057
7.366666666666666,-0.21195347627350858,-2.558174080935204
7.3999999999999995,-0.2726823117901098,-2.5500769028663237
7.433333333333334,-0.3280130285941244,-2.552775962222617
7.466666666666667,-0.3846932750762857,-2.5514264325444707
7.5,-0.43192681381142006,-2.544678784153737
7.533333333333333,-0.47106317447767426,-2.53523207640671
7.566666666666666,-0.49940329771875497,-2.53118348737227
7.6,-0.5250443616035421,-2.525785368659683
7.633333333333333,-0.5412387177413025,-2.52713489833783
7.666666666666667,-0.5533844848446228,-2.5217367796252432
7.7,-0.5506854254883293,-2.5217367796252432
7.733333333333333,-0.5452873067757427,-2.5244358389815367
7.766666666666667,-0.5344910693505691,-2.5244358389815367
7.8,-0.516947183534662,-2.5284844280159766
7.833333333333333,-0.485908000937288,-2.5338825467285635
7.866666666666666,-0.458917407374354,-2.5284844280159766
7.8999999999999995,-0.41573245767365974,-2.53523207640671
7.933333333333334,-0.37524656732925876,-2.5392806654411504
7.966666666666667,-0.3293625582722711,-2.5433292544755903
8.0,-0.2794299601808433,-2.544678784153737
8.033333333333333,-0.22544877305497546,-2.5500769028663237
8.066666666666666,-0.16876852657281416,-2.5500769028663237
8.1,-0.11478733944694641,-2.5460283138318838
8.133333333333333,-0.05540803360849156,-2.544678784153737
8.166666666666666,0.0498552812869506,-2.5379311357630034
