t,x,y
3.333333333333333,0.034187561150467616,-0.020176636260045122
3.366666666666667,0.03507467367472439,-0.020184404463216843
3.4,0.0356541734923585,-0.004663819390309298
3.433333333333334,0.03284835547957243,0.02951720150467746
3.466666666666667,0.03208165010447789,0.043275213833829096
3.5,0.03129940832303979,0.05525900111446724
3.533333333333334,0.03129552422145393,0.054815444852338885
3.566666666666667,0.03001534875568518,0.060593328564765486
3.6,0.029143772637771903,0.06237532181645078
3.633333333333333,0.029069974707640223,0.0539477528360115
3.666666666666667,0.03029188864962079,0.041516525191659104
3.700000000000001,0.028529315905864883,0.04286273038438773
3.733333333333334,0.0292999053825454,0.02954827431736448
3.766666666666667,0.02991124669420475,-0.0019519884969226298
3.8,0.030642995155026387,-0.019702007185229686
3.833333333333333,0.030507051599520663,-0.03522647635972315
3.866666666666667,0.03051481980269244,-0.034339363835466374
3.9,0.03087680993151737,-0.0436579294417484
3.933333333333334,0.033394435745610185,-0.060092815750013795
3.966666666666667,0.0329508794834818,-0.060088931648427935
4.0,0.033861296617253844,-0.057435362278829394
4.033333333333334,0.0334138562535396,-0.05787503443937192
4.066666666666667,0.03392732634421375,-0.049894905822646884
4.1,0.035483273022579864,-0.024180294923958234
4.133333333333333,0.03605112053545634,-0.009990378637435793
4.166666666666667,0.03486027940616282,0.0059892991039436905
4.200000000000001,0.03442837544879207,0.007323851991914709
4.233333333333334,0.03412853094534113,0.023739317792250803
4.266666666666667,0.03513605061876013,0.03748179371505897
4.3,0.03398793460691124,0.05834059033985067
4.333333333333333,0.033147431301685015,0.06367103368856306
4.366666666666667,0.033147431301685015,0.06367103368856306
4.400000000000001,0.03223701416791297,0.06101746431896446
4.433333333333334,0.031237262697665746,0.04816210092041309
4.466666666666667,0.030673299286375133,0.034415740896019065
4.5,0.030564544441970543,0.021996165556424307
4.533333333333334,0.03100810070409893,0.021992281454838447
4.566666666666667,0.031304061105963954,0.005133259392373912
4.6,0.03012952506435218,-0.02768213580195472
4.633333333333333,0.03133590259998925,-0.04188758849482066
4.666666666666667,0.0317017768304001,-0.050762597838974244
4.700000000000001,0.03126210466985757,-0.05031515747526
4.733333333333334,0.03075640278235514,-0.05740817356772826
4.766666666666667,0.0334138562535396,-0.05787503443937192
4.8,0.035250226927427186,-0.05079367065166129
4.833333333333333,0.03398170376641607,-0.043685118152849534
4.866666666666667,0.035339561263902364,-0.04059187662270847
4.900000000000001,0.034545667177706685,-0.029938758128455423
4.933333333333334,0.03525722644926066,6.62739856817196E-4
4.966666666666667,0.035848378571652406,0.0175139937161099
5.0,0.03730722271037157,0.03213969806158898
5.033333333333334,0.03731110681195743,0.032583254323717364
5.066666666666667,0.03617464310486618,0.054772719734894226
5.1,0.03534579210439759,0.06143383186999174
5.133333333333333,0.03535356030756931,0.062320944394248484
5.166666666666667,0.03575050735066715,0.05699438514712202
5.200000000000001,0.03576992785859656,0.05921216645776392
5.233333333333334,0.03382091823871852,0.03926767106833015
5.266666666666667,0.033700511089556295,0.025517426942350208
5.3,0.03324530252267027,0.024190642257550965
5.333333333333333,0.03432350470597334,-0.004652167085551662
5.366666666666667,0.031195306261559363,-0.007286315947220845
5.400000000000001,0.031398048225363295,-0.03479068830076654
5.433333333333334,0.03173284964308709,-0.047214147741947154
5.466666666666667,0.03166681991612719,-0.054754604198129664
5.5,0.03119219084131175,-0.05829917019357095
5.533333333333334,0.031203843146069388,-0.056968501407185734
5.566666666666667,0.031678472220884824,-0.05342393541174456
5.6,0.030857389423587955,-0.045875710752390275
5.633333333333334,0.03183772038590582,-0.03523812866448078
5.666666666666667,0.03329656452462493,-0.020612424319001732
5.700000000000001,0.03330044862621084,-0.020168868056873346
5.733333333333334,0.035362097192079334,0.012638758934283567
5.766666666666667,0.0354941566459992,0.02771967184664864
5.8,0.0356223319983332,0.04235702849688533
5.833333333333333,0.03570778223322252,0.05211526626370977
5.866666666666667,0.03704621922277945,0.052990726483208905
5.900000000000001,0.035357444409155225,0.06276450065637687
5.933333333333334,0.036225136425482585,0.06053895114256319
5.966666666666667,0.035287530580609405,0.054780487938065975
6.0,0.035653404811020195,0.04590547859391236
6.033333333333334,0.03607365646363336,0.043240256919556214
6.066666666666667,0.03494572964105214,0.01574753687076813
6.1,0.03569301450821727,-2.2825676902543668E-4
6.133333333333334,0.034662190225282996,-0.016632070264603893
6.166666666666667,0.03320723018814975,-0.030814218347954614
6.200000000000001,0.034086574509234746,-0.03170909907538311
6.233333333333334,0.0330169092104417,-0.05254847519224537
6.266666666666667,0.03209095567032616,-0.056976269610357455
6.3,0.031643515306611913,-0.05741594177089998
6.333333333333333,0.032118144381427294,-0.05387137577545881
6.366666666666667,0.030787475595042135,-0.053859723470701226
6.400000000000001,0.03093507145530555,-0.03700458550982261
6.433333333333334,0.031506803069767886,-0.02237111296117178
6.466666666666667,0.03206688237947264,-0.00906830919890611
6.5,0.03220282593497836,0.00645615997558735
6.533333333333334,0.033093822560820996,0.00689194803454396
6.566666666666667,0.03293768981604761,0.039718995533630286
6.6,0.03391413667677956,0.049913021359411364
6.633333333333333,0.03487116302958215,0.05788926587455051
6.666666666666666,0.03534190800281167,0.060990275607863326
6.7,0.035330255698054036,0.059659606821478195
6.733333333333333,0.03663761987492392,0.05698661694395027
6.7666666666666675,0.03700349410533477,0.04811160759979666
